prdtName,Brand,url,rating-info,price,ingredients,skin_type,amount,type
TOCOBO Cica Cooling Sun Stick 18g,TOCOBO,https://global.oliveyoung.com/product/detail?prdtNo=GA240423261,4.7,US$20.90,"Synthetic Wax, Dibutyl Adipate, Butylene Glycol Dicaprylate/Dicaprate, Octocrylene, Methyl Methacrylate Crosspolymer, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Ethylhexyl Methoxycinnamate, Dicaprylyl Carbonate, Cetyl Ethylhexanoate, Silica, Ethylhexyl Salicylate, Diethylamino Hydroxybenzoyl Hexyl Benzoate, Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Tocopheryl Acetate, Ozokerite, Melia Azadirachta Leaf Extract, Melia Azadirachta Flower Extract, Coccinia Indica Fruit Extract, Solanum Melongena (Eggplant) Fruit Extract, Aloe Barbadensis Flower Extract, Cardiospermum Halicacabum Flower/Leaf/Vine Extract, Curcuma Longa (Turmeric) Root Extract, Corallina Officinalis Extract, Ocimum Sanctum Leaf Extract, Gossypium Herbaceum (Cotton) Extract, Sophora Flavescens Root Extract, Rheum Palmatum Root/Stalk Extract, Scutellaria Baicalensis Root Extract, Phellodendron Amurense Bark Extract, Oenothera Biennis (Evening Primrose) Flower Extract, Ulmus Davidiana Root Extract, Pinus Palustris Leaf Extract, Pueraria Lobata Root Extract, Echium Plantagineum Seed Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Caprylyl Glycol, (-)-alpha-bisabolol, Triethoxycaprylylsilane, Titanium Dioxide, Polyglyceryl-2 Triisostearate, Octyldodecanol, Polyglyceryl-4 Diisostearate/Polyhydroxystearate/Sebacate, Helianthus Annuus (Sunflower) Seed Oil Unsaponifiables, Tocopherol, Water, Butylene Glycol, 1,2-Hexanediol, Fragrance",For all skin types,18g,Face Sunscreen
INNISFREE Hyaluron Moist Sunscreen SPF50+ PA++++ 50mL,INNISFREE,https://global.oliveyoung.com/product/detail?prdtNo=GA230820000,4.8,US$20.88,"*Hyaluron Complex 10ppm
Water, Propanediol, Dibutyl Adipate, Polymethylsilsesquioxane, Diethylamino Hydroxybenzoyl Hexyl Benzoate, Diisopropyl Sebacate, Ethylhexyl Triazone, Methylene Bis-Benzotriazolyl Tetramethylbutylphenol, Niacinamide, Coco-Caprylate/Caprate, Diethylhexyl Butamido Triazone, Glycerin, Butylene Glycol, 1,2-Hexanediol, Caprylyl Methicone, Pentylene Glycol, Behenyl Alcohol, Polyglyceryl-3 Methylglucose Distearate, Poly C10-30 Alkyl Acrylate, Decyl Glucoside, Tromethamine, Carbomer, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Panthenol, Sodium Stearoyl Glutamate, Polyacrylate Crosspolymer-6, Ethylhexylglycerin, Adenosine, Lavandula Angustifolia (Lavender) Oil, Linalool, Xanthan Gum, t-Butyl Alcohol, Madecassoside, Allantoin, Anthemis Nobilis Flower Oil, *Hydrolyzed Sodium Hyaluronate, Tocopherol, Aloe Barbadensis Leaf Extract, Propolis Extract, Ethyl Ascorbyl Ether, Houttuynia Cordata Extract, *Sodium Hyaluronate, *Hydroxypropyltrimonium Hyaluronate, *Hydrolyzed Hyaluronic Acid, *Sodium Acetylated Hyaluronate, *Hyaluronic Acid, *Sodium Hyaluronate Crosspolymer, *Potassium Hyaluronate,","For all skin types, dry skin",50mL,Face Sunscreen
BANILA CO UV Defense Waterproof Sunscreen 100ml,BANILA CO,https://global.oliveyoung.com/product/detail?prdtNo=GA250531071,5.0,US$20.30,"Water, Dibutyl Adipate, Propanediol, Ethylhexyl Triazone, Polymethylsilsesquioxane, Diethylamino Hydroxybenzoyl Hexyl Benzoate, Methylene Bis-Benzotriazolyl Tetramethylbutylphenol, Drometrizole Trisiloxane Niacinamide, Coco-Caprylate/Caprate, Caprylyl Methicone, Glycerin, 1,2-Hexanediol, Butylene Glycol, Pentylene Glycol, Behenyl Alcohol, Poly C10-30 Alkyl Acrylate, VP/Eicosene Copolymer, Polyglyceryl-3 Methylglucose Distearate, Decyl Glucoside, Tromethamine, Carbomer, Fragrance, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Sodium Stearoyl Glutamate, Polyacrylate Crosspolymer-6, Ethylhexylglycerin, Adenosine, Dioscorea Japonica Root Extract, Ulmus Davidiana Root Extract, Aloe Barbadensis Leaf Extract, Laminaria Japonica Extract, Viola Mandshurica Flower Extract, Xanthan Gum, t-Butyl Alcohol, Inositol, Tocopherol, Panthenol, Sodium Hyaluronate, Hydrolyzed Hyaluronic Acid, Caprylic/Capric Triglyceride, Glyceryl Glucoside, Saccharide Isomerate, Dipropylene Glycol, Salicornia Herbacea Extract, Angelica Keiskei Extract, Tremella Fuciformis Polysaccharide, Nelumbo Nucifera Root Extract, Hibiscus Esculentus Fruit Extract, Corchorus Olitorius Leaf Extract, Bambusa Vulgaris Shoot Extract, Adansonia Digitata Fruit Extract, Mentha Aquatica Extract, Centella Asiatica Extract, Bambusa Vulgaris Leaf/Stem Extract, Anastatica Hierochuntica Extract, Bambusa Vulgaris Water, Citric Acid, Sodium Citrate",For all hair types,100mL,Face Sunscreen
Isntree Hyaluronic Acid Airy Sun Stick 22g,Isntree,https://global.oliveyoung.com/product/detail?prdtNo=GA220815814,4.7,US$19.88,"Water,Polyethylene,Propylheptyl Caprylate,C12-15 Alkyl Benzoate,Homosalate,Silica,Ethylhexyl Methoxycinnamate,Neopentyl Glycol Diheptanoate,Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Ethylhexyl Salicylate,Butylene Glycol,Synthetic Fluorphlogopite, Niacinamide,Diethylamino Hydroxybenzoyl Hexyl Benzoate,Vinyl Dimethicone,Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine,Ozokerite,Polyglyceryl-4 Diisostearate/Polyhydroxystearate/Sebacate,Pinus Pinaster Bark Extract,Bambusa Vulgaris Water, Mesembryanthemum Crystallinum Extract,Hibiscus Sabdariffa Flower Extract,Ceramide NP,Glycerin,Olea Europaea (Olive) Fruit Oil,Laminaria Japonica Extract,Ulmus Davidiana Root Extract,Aloe Barbadensis Leaf Extract,Viola Mandshurica Flower Extract,Dioscorea Japonica Root Extract,Polyglyceryl-2 Dipolyhydroxystearate, Polyurethane-11,Glyceryl Caprylate,Sorbitan Sesquioleate,Sodium Hyaluronate,Adenosine,Astaxanthin,Pentylene Glycol,Sodium Acetylated Hyaluronate,Sodium Hyaluronate Crosspolymer,Ascorbyl Propyl Hyaluronate, Hydroxypropyltrimonium Hyaluronate,Hydrolyzed Sodium Hyaluronate,Hydrolyzed Hyaluronic Acid,Hyaluronic Acid,Triethoxycaprylylsilane,Caprylyl Glycol,Ethylhexylglycerin,1,2-Hexanediol,",For all skin types,22g,Face Sunscreen
[Limited Set] goodal Heartleaf Calming Mineral Filter Sun Cream 50mL 1+1 Special Set,goodal,https://global.oliveyoung.com/product/detail?prdtNo=GA230418215,4.6,US$19.25,"Water, Zinc Oxide, Butyloctyl Salicylate, Cyclohexasiloxane, Caprylyl Methicone, Propanediol, Propylheptyl Caprylate, Methyl Trimethicone, Polyglyceryl-3 Polydimethylsiloxyethyl Dimethicone, Methyl Methacrylate Crosspolymer, Trimethylsiloxysilicate, Houttuynia Cordata Extract (3,500ppm), Olea Europaea (Olive) Fruit Oil, Sodium Hyaluronate, Abies Sibirica Oil, Rosmarinus Officinalis (Rosemary) Leaf Oil, Salvia Sclarea (Clary) Oil, Pelargonium Graveolens Flower Oil, Eugenia Caryophyllus (Clove) Leaf Oil, Pogostemon Cablin Oil, Chamomilla Recutita (Matricaria) Flower Oil, Juniperus Mexicana Oil, Anthemis Nobilis Flower Oil, Disteardimonium Hectorite, Magnesium Sulfate, Lauryl Polyglyceryl-3 Polydimethylsiloxyethyl Dimethicone, Triethoxycaprylylsilane, Polyglyceryl-2 Dipolyhydroxystearate, 1,2-Hexanediol, Polymethylsilsesquioxane, Dimethicone/Vinyl Dimethicone Crosspolymer, Caprylyl Glycol, Glyceryl Caprylate, Dimethiconol, Trisiloxane, Ethylhexylglycerin, Tocopherol, Madecassoside, Zinc Lactate, Panthenol, Octadecane, Lactic Acid/Glycolic Acid Copolymer, Butylene Glycol, Pentylene Glycol, Magnesium Aspartate, Zinc Gluconate, Copper Gluconate, Dimethylsilanol Hyaluronate, Hydrolyzed Sodium Hyaluronate, Hydrolyzed Hyaluronic Acid, Xanthan Gum, Potassium Hyaluronate, Hyaluronic Acid, Sodium Hyaluronate Crosspolymer, Hydroxypropyltrimonium Hyaluronate, Sodium Hyaluronate Dimethylsilanol, Sodium Acetylated Hyaluronate",For all skin types,50mL x 2ea,Face Sunscreen
celimax Brightening Pore+Dark Spot Sunscreen 50ml Set (+10ml),celimax,https://global.oliveyoung.com/product/detail?prdtNo=GA250531073,5.0,US$18.90,"Water, Propanediol, Niacinamide, Dibutyl Adipate, Polymethylsilsesquioxane, Diisopropyl Sebacate, Diethylamino Hydroxybenzoyl Hexyl Benzoate, Ethylhexyl Triazone, Methylene Bis-Benzotriazolyl Tetramethylbutylphenol, Coco-Caprylate/Caprate, Diethylhexyl Butamido Triazone, 1,2-Hexanediol, Butylene Glycol, Caprylyl Methicone, Tranexamic Acid, Pentylene Glycol, Behenyl Alcohol, Poly C10-30 Alkyl Acrylate, Glycerin, Polyglyceryl-3 Methylglucose Distearate, Decyl Glucoside, Tromethamine, Carbomer, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Panthenol, Sodium Stearoyl Glutamate, Polyacrylate Crosspolymer-6, Ethylhexylglycerin, Adenosine, Xanthan Gum, Tocopherol, Eriobotrya Japonica Leaf Extract, Polyglyceryl-4 Isostearate, Caprylic/Capric Triglyceride, Citric Acid, Mentha Viridis (Spearmint) Extract, Disteardimonium Hectorite, Quercetin",For all skin types,50ml+10ml,Face Sunscreen
beplain Sun Muse Mineral Sunscreen,beplain,https://global.oliveyoung.com/product/detail?prdtNo=GA230418364,4.4,US$18.35,"Water, Zinc Oxide, Isononyl Isononanoate, Butyloctyl Salicylate, Propanediol, Propylheptyl Caprylate, Disiloxane, Methyl Trimethicone, Caprylyl Methicone, Niacinamide, Polyglyceryl-3 Polydimethylsiloxyethyl Dimethicone, Silica, Mica, Disteardimonium Hectorite, Polyhydroxystearic Acid, Magnesium Sulfate, Polymethylsilsesquioxane, Triethoxycaprylylsilane, 1,2-Hexanediol, Boron Nitride, Polyglyceryl-2 Dipolyhydroxystearate, Lauryl Polyglyceryl-3 Polydimethylsiloxyethyl Dimethicone, Neopentyl Glycol Diethylhexanoate, Glyceryl Caprylate, Caprylyl Glycol, Glycerin, Dipropylene Glycol, Laminaria Japonica Extract, Eclipta Prostrata Leaf Extract, Ethylhexylglycerin, Octyldodecanol, Persea Gratissima (Avocado) Oil, Adenosine, Butylene Glycol, Sodium Hyaluronate, Fructooligosaccharides, Beta-Glucan, Hydrogenated Lecithin, Echium Plantagineum Seed Oil, Persea Gratissima (Avocado) Fruit Extract, Brassica Oleracea Capitata (Cabbage) Leaf Extract, Brassica Oleracea Acephala Leaf Extract, Tocopherol, Hydrolyzed Hyaluronic Acid, Helianthus Annuus (Sunflower) Seed Oil Unsaponifiables, Trimethylsiloxysilicate, Cardiospermum Halicacabum Flower/Leaf/Vine Extract, Polyurethane-15, Brassica Oleracea Italica (Broccoli) Extract",For all skin types,50ml,Face Sunscreen
[Large Size] AHC Natural Perfection Fresh Sun Stick 22g,AHC,https://global.oliveyoung.com/product/detail?prdtNo=GA230418183,4.7,US$22.00,"Dimethicone, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Polyethylene,Cetyl Ethylhexanoate,Homosalate,Ethylhexyl Methoxycinnamate,Dicaprylyl Carbonate,Hydrogenated Poly(C6-14 Olefin),Ethylhexyl Salicylate,Tocopheryl Acetate,Diethylamino Hydroxybenzoyl Hexyl Benzoate,Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine,Ozokerite,Citrus Aurantium Dulcis (Orange) Oil,Citrus Nobilis (Mandarin Orange) Peel Oil,Litsea Cubeba Fruit Oil,Camellia Sinensis Leaf Extract,Camellia Japonica Flower Extract,Lavandula Angustifolia (Lavender) Flower Water,Centella Asiatica Extract,Glacier Water, Opuntia Ficus-Indica Stem Extract,Oryza Sativa (Rice) Bran Extract,Argania Spinosa Kernel Oil,Aloe Barbadensis Leaf Extract,Citrus Aurantium Dulcis (Orange) Fruit Extract
Calendula Officinalis Flower Extract,Cocos Nucifera (Coconut) Oil,Vanilla Tahitensis Fruit Extract,Helianthus Annuus (Sunflower) Seed Oil Unsaponifiables,Sea Water,Lactobacillus/Soybean Ferment Extract,Dioscorea Japonica Root Extract
Pseudoalteromonas Ferment Extract,Origanum Vulgare Leaf Extract,Chamaecyparis Obtusa Leaf Extract, White Willow Bark Extract,Tremella Fuciformis (Mushroom) Extract,Portulaca Oleracea Extract,Cinnamomum Cassia Bark Extract
Scutellaria Baicalensis Root Extract,Nymphaea Alba Flower Extract,Epilobium Fleischeri Extract,Cinnamomum Zeylanicum Bark Extract,Nephelium Lappaceum Branch/Fruit/Leaf Extract, Litchi Chinensis Fruit Extract, Garcinia Mangostana Peel Extract, Gardenia Taitensis Flower Extract,Helianthus Annuus (Sunflower) Seed Oil,(-)-alpha-bisabolol,Lauryl PEG-9 Polydimethylsiloxyethyl Dimethicone,Dehydroacetic Acid,Water,Carbonated Water,Hydrolyzed Hyaluronic Acid,Dipropylene Glycol,Butylene Glycol,Glycerine,Xylitylglucoside,Anhydroxylitol,Capryloyl Glycine,Sodium Palmitoyl Proline,Hexylene Glycol,Xylitol,Sarcosine, 1,2-Hexanediol,Citric Acid,Caprylyl Glycol,Potassium Sorbate,Oxygen,Ethylhexylglycerin,Tocopherol,Citral,Linalool,Limonene",For all skin types,22G,Face Sunscreen
Beauty of Joseon Relief Sun : Rice + Probiotics 50mL,Beauty of Joseon,https://global.oliveyoung.com/product/detail?prdtNo=GA220816046,4.8,US$18.00,"Water, Oryza Sativa (Rice) Extract, Dibutyl Adipate, Propanediol, Diethylamino Hydroxybenzoyl Hexyl Benzoate, Polymethylsilsesquioxane, Ethylhexyl Triazone, Niacinamide, Methylene Bis-Benzotriazolyl Tetramethylbutylphenol, Coco-Caprylate/Caprate, Caprylyl Methicone, Diethylhexyl Butamido Triazone, Glycerin, Butylene Glycol, Oryza Sativa (Rice) Germ Extract, Camellia Sinensis Leaf Extract, Lactobacillus/Pumpkin Ferment Extract, Bacillus/Soybean Ferment Extract, Saccharum Officinarum (Sugarcane) Extract, Macrocystis Pyrifera (Kelp) Extract, Cocos Nucifera(Coconut) Fruit Extract, Panax Ginseng Root Extract, Camellia Sinensis Leaf Extract, Monascus/Rice Ferment, Pentylene Glycol, Behenyl Alcohol, Poly C10-30 Alkyl Acrylate, Polyglyceryl-3 Methylglucose Distearate, Decyl Glucoside, Tromethamine, Carbomer, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, 1,2-Hexanediol, Sodium Stearoyl Glutamate, Polyacrylate Crosspolymer-6, Ethylhexylglycerin, Adenosine, Xanthan Gum, Tocopherol, Lactobacillus/Rice Ferment, Aspergillus Ferment, Saccharomyces/Rice Ferment Filtrate Extract",For all skin types,50ml,Face Sunscreen
Scinic Enjoy Super Active Airy Sun Stick 15g,Scinic,https://global.oliveyoung.com/product/detail?prdtNo=GA210001660,4.5,US$9.00,"Dimethicone, Ceresin, Octocrylene, Silica, Triethylhexanoin, Ethylhexyl Methoxycinnamate, Diethylamino Hydroxybenzoyl Hexyl Benzoate , Ozokerite, Phenyl Trimethicone, Butylene Glycol Dicaprylate/Dicaprate, Ethylhexyl Salicylate, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer , Candelilla Wax, Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Methyl Methacrylate Crosspolymer , Microcrystalline Wax, Sorbitan Caprylate, Dipropylene Glycol, Glycerin, Purified Water, Sorbitan Sesquioleate, Caprylyl Glycol, Hydrogenated Lecithin, Polyglyceryl-10 Oleate, Oil Soluble Licorice (Glycyrrhiza) Extract, Adenosine, Butylene Glycol, Lactobacillus/Soybean Ferment Extract, Origanum Vulgare Leaf Extract, Cinnamomum Cassia Bark Extract, White Willow Bark Extract, Chamaecyparis Obtusa Leaf Extract, Scutellaria Baicalensis Root Extract, Portulaca Oleracea Extract, Ethanol, Arnica Montana Flower Extract, Artemisia Absinthium Extract, Achillea Millefolium Extract, Gentiana Lutea Root Extract, Propylene Glycol, Potassium Sorbate, Trehalose, Argan Kernel Oil, Gossypium Herbaceum (Cotton) Seed Oil, Arctium Lappa Seed Oil, Lavender Oil, Citrus Limon (Lemon) Peel Oil, Citrus Nobilis (Mandarin Orange) Peel Oil, Limonene, Linalool, Citral",For all skin types,15g,Face Sunscreen
PHYSIOGEL Red Soothing Cica Balance Pore Solution Sunscreen 30ml Double Pack,PHYSIOGEL,https://global.oliveyoung.com/product/detail?prdtNo=GA240624157,4.7,US$17.29,"Water, Ethylhexyl Methoxycinnamate, Alcohol Denat., Dimethicone, Propanediol, Diethylamino Hydroxybenzoyl Hexyl Benzoate, Diisopropyl Sebacate, Ethylhexyl Salicylate, C12-15 Alkyl Benzoate, Glycerin, Niacinamide, Phenylbenzimidazole Sulfonic Acid, Polyglyceryl-3 Methylglucose Distearate, Titanium Dioxide, Potassium Cetyl Phosphate, Tromethamine, 1,2-Hexanediol, Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Panthenol, Silica, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Palmitic Acid, Aluminum Stearate, Polyacrylate Crosspolymer-6, Polyurethane-15, Polyhydroxystearic Acid, Xanthan Gum, Stearic Acid, Alumina, Trisodium EDTA, Glucosyl Hesperidin, Vetiveria Zizanoides Root Oil, Rosa Damascena Flower Oil, Salvia Sclarea (Clary) Oil, Butylene Glycol, Centella Asiatica Leaf Extract(6ppm)",For all skin types.,30ml + 30ml,Face Sunscreen
Isntree Hyaluronic Acid Fresh Sun Serum 50ml,Isntree,https://global.oliveyoung.com/product/detail?prdtNo=GA250228715,4.7,US$16.88,"Water, Dibutyl Adipate, Propanediol, Butyloctyl Salicylate, Ethylhexyl Triazone, Niacinamide, Drometrizole Trisiloxane, Polyglyceryl-3 Distearate, Terephthalylidene Dicamphor Sulfonic Acid, Polymethylsilsesquioxane, Diethylamino Hydroxybenzoyl Hexyl Benzoate, Tromethamine, Panthenol, 1,2-Hexanediol, Pentylene Glycol, Glyceryl Stearate, Silica, Caprylyl Methicone, Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Potassium Cetyl Phosphate, Lactobacillus Ferment, Poly C10-30 Alkyl Acrylate, Methylpropanediol, Carbomer, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Ethylhexylglycerin, Hydrolyzed Sodium Hyaluronate, Xanthan Gum, Adenosine, Polyether-1, Sodium Hyaluronate, Biosaccharide Gum-1, Squalane, Allantoin, Erythritol, Tocopherol, Ectoin, Hydroxypropyltrimonium Hyaluronate, Zinc Hydrolyzed Hyaluronate, Glycerin, Butylene Glycol, Houttuynia Cordata Extract, Citric Acid, Sodium Acetylated Hyaluronate, Hydrolyzed Hyaluronic Acid, Hydrogenated Lecithin, Hyaluronic Acid, Polyglyceryl-10 Stearate, Centella Asiatica Extract, Sodium Hyaluronate Crosspolymer, Sodium Ascorbyl Phosphate, Tocopheryl Acetate, Coconut Water, Potassium Hyaluronate, Retinyl Palmitate, Biotin, Thiamine HCl, Folic Acid, Pyridoxine, Cyanocobalamin
*Total content of hyaluronic acid: 517 ppm",For all skin types,50ml,Face Sunscreen
BRINGGREEN Tea Tree Cica Fresh Sun Cream 50ml*2ea Set (+Mini Sun Cushion 5g),BRINGGREEN,https://global.oliveyoung.com/product/detail?prdtNo=GA250530598,,US$20.76,"Sun Cushion
: Water, Zinc Oxide, Butylene Glycol Dicaprylate/Dicaprate, Caprylyl Methicone, Coco-Caprylate/Caprate, Butyloctyl Salicylate, Titanium Dioxide, Propanediol, Lauryl Polyglyceryl-3 Polydimethylsiloxyethyl Dimethicone, Glycerin, Niacinamide, Dimer Dilinoleyl Dimer Dilinoleate, Diisostearyl Malate, Trimethylsiloxysilicate, Centella Asiatica Extract, Melaleuca Alternifolia (Tea Tree) Extract, Melaleuca Alternifolia (Tea Tree) Leaf Extract, Melaleuca Alternifolia (Tea Tree) Flower/Leaf/Stem Extract, Avena Sativa (Oat) Kernel Extract, Cynara Scolymus (Artichoke) Leaf Extract, Melaleuca Alternifolia (Tea Tree) Leaf Water, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Camellia Sinensis Leaf Water, Hydrogenated Lecithin, Magnesium Sulfate, Disteardimonium Hectorite, Aluminum Hydroxide, Stearic Acid, Isododecane, Triethoxycaprylylsilane, Polyglyceryl-3 Polydimethylsiloxyethyl Dimethicone, Bis-Hydroxypropyl Dimethicone/SMDI Copolymer, 1,2-Hexanediol, Methyl Methacrylate Crosspolymer, Sorbitan Caprylate, Glyceryl Caprylate, Caprylyl Glycol, Ethylhexylglycerin, Adenosine, Tocopherol, Methylpropanediol, Polyquaternium-51, Beta-Glucan, Chromium Oxide Greens

Sun Stick
: Water, Coco-Caprylate/Caprate, Synthetic Wax, Dibutyl Adipate, Butyloctyl Salicylate, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Diethylamino Hydroxybenzoyl Hexyl Benzoate, Dipropylene Glycol, Butylene Glycol, Ethylhexyl Triazone, Niacinamide, Polysilicone-15, Microcrystalline Wax, Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Polyethylene, Vinyl Dimethicone, Polyglyceryl-4 Diisostearate/Polyhydroxystearate/Sebacate, Melia Azadirachta Leaf Extract, Melia Azadirachta Flower Extract, Centella Asiatica Extract, Melaleuca Alternifolia (Tea Tree) Extract, Coccinia Indica Fruit Extract, Melaleuca Alternifolia (Tea Tree) Leaf Extract, Solanum Melongena (Eggplant) Fruit Extract, Aloe Barbadensis Flower Extract, Melaleuca Alternifolia (Tea Tree) Flower/Leaf/Stem Extract, Curcuma Longa (Turmeric) Root Extract, Corallina Officinalis Extract, Ocimum Sanctum Leaf Extract, Avena Sativa (Oat) Kernel Extract, Cynara Scolymus (Artichoke) Leaf Extract, Melaleuca Alternifolia (Tea Tree) Leaf Water, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Oryza Sativa (Rice) Bran Oil, Camellia Sinensis Leaf Water, Hydrogenated Lecithin, Sodium Chloride, Glyceryl Caprylate, Caprylyl Glycol, Lauryl Polyglyceryl-3 Polydimethylsiloxyethyl Dimethicone, Polyglyceryl-5 Polyricinoleate, Ethylhexylglycerin, 1,2-Hexanediol, Adenosine, Tocopherol, Methylpropanediol, Glycerin, Polyquaternium-51, Beta-Glucan

Sun Cushion
: Water, Zinc Oxide, Cyclohexasiloxane, Butyloctyl Salicylate, Caprylyl Methicone, Propanediol, Isononyl Isononanoate, Lauryl Polyglyceryl-3 Polydimethylsiloxyethyl Dimethicone, Propylheptyl Caprylate, Niacinamide, C12-15 Alkyl Benzoate, Methyl Trimethicone, Trimethylsiloxysilicate, Centella Asiatica Extract, Melaleuca Alternifolia (Tea Tree) Extract, Melaleuca Alternifolia (Tea Tree) Leaf Extract, Melaleuca Alternifolia (Tea Tree) Flower/Leaf/Stem Extract, Avena Sativa (Oat) Kernel Extract, Cynara Scolymus (Artichoke) Leaf Extract, Melaleuca Alternifolia (Tea Tree) Leaf Water, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Camellia Sinensis Leaf Water, Hydrogenated Lecithin, Disteardimonium Hectorite, Magnesium Sulfate, Triethoxycaprylylsilane, 1,2-Hexanediol, Polyglyceryl-2 Dipolyhydroxystearate, Polymethylsilsesquioxane, Polyglyceryl-3 Polydimethylsiloxyethyl Dimethicone, Glyceryl Caprylate, Caprylyl Glycol, Ethylhexylglycerin, Adenosine, Dicaprylyl Carbonate, Tocopherol, Methylpropanediol, Glycerin, Polyquaternium-51, Beta-Glucan, Chromium Oxide Greens",■ For all skin types,■ Sun Cushion: Original Product 15g + Refill 15g + Mini Sun Cushion 5g / ■ Sun Stick: Original Product 20g + Refill 20g + Mini Sun Cushion 5g / ■ Sun Cream: Original Product 50ml*2ea + Mini Sun Cushion 5g,Face Sunscreen
numbuzin No. 1 Clear Filter Sun Essence SPF50+ PA++++,numbuzin,https://global.oliveyoung.com/product/detail?prdtNo=GA230619383,4.6,US$16.80,"water, glycyrrhiza glabra (licorice) root water, dibutyl adipate, propanediol, butyloctyl salicylate, ethylhexyl triazone, terephthalylidene dicamphor sulfonic acid, polymethylsilsesquioxane, 1,2-hexanediol, niacinamide, tromethamine, polyglyceryl-3 distearate, butylene glycol, pentylene glycol, cetearyl alcohol, caprylyl methicone, diethylamino hydroxybenzoyl hexyl benzoate, polysilicone-15, glyceryl stearate, bis-ethylhexyloxyphenol methoxyphenyl triazine, potassium cetyl phosphate, methylpropanediol, carbomer, centella asiatica extract, houttuynia cordata extract, acrylates/c10-30 alkyl acrylate crosspolymer, coptis japonica root extract, glyceryl stearate citrate, ethylhexylglycerin, xanthan gum, dextrin, adenosine, polyether-1, madecassoside, gardenia florida fruit extract, biosaccharide gum-1, tocopherol, glycerin, polygonatum officinale rhizome/root extract, lycium chinense fruit extract, velvet extract, ophiopogon japonicus root extract, polygonum multiflorum root extract, astragalus membranaceus root extract, laminaria japonica extract, aloe barbadensis leaf extract, dioscorea japonica root extract, anastatica hierochuntica extract, ulmus davidiana root extract, atractylodes lancea root extract, viola mandshurica flower extract, dimethylsilanol hyaluronate, hydrolyzed hyaluronic acid, hydrolyzed sodium hyaluronate, sodium hyaluronate, hyaluronic acid, potassium hyaluronate, sodium hyaluronate crosspolymer, hydroxypropyltrimonium hyaluronate, sodium hyaluronate dimethylsilanol, sodium acetylated hyaluronate, hyacinthus orientalis (hyacinth) extract",For all skin types,50ml,Face Sunscreen
